state,indicator_id,field,expected,got,match,pdf_url
Tripura,capital_expenditure,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,capital_expenditure,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,capital_expenditure,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,total_expenditure,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,total_expenditure,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,total_expenditure,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,total_expenditure,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,loans_advances_disbursed,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,loans_advances_disbursed,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,loans_advances_disbursed,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,loans_advances_disbursed,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,revenue_surplus_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,revenue_surplus_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,revenue_surplus_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,revenue_surplus_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,fiscal_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,fiscal_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,fiscal_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,fiscal_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,primary_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,primary_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,primary_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Tripura,primary_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-April-2025-06825dedc344678-76009859.pdf
Uttar Pradesh,revenue_receipts,be,,662690.93,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_receipts,actuals,,147783.71,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_receipts,pct_current,,22.3,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_receipts,pct_prev,,23.97,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,tax_revenue,be,550172.21,550172.21,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,tax_revenue,actuals,137351.31,137351.31,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,tax_revenue,pct_current,24.97,24.97,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,tax_revenue,pct_prev,27.39,27.39,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,sgst,be,204712.19,204712.19,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,sgst,actuals,54277.3,54277.3,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,sgst,pct_current,26.51,26.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,sgst,pct_prev,28.9,28.9,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,stamps_registration,be,38150.0,38150.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,stamps_registration,actuals,11465.55,11465.55,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,stamps_registration,pct_current,30.05,30.05,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,stamps_registration,pct_prev,28.55,28.55,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,land_revenue,be,625.0,625.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,land_revenue,actuals,100.47,100.47,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,land_revenue,pct_current,16.08,16.08,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,land_revenue,pct_prev,16.27,16.27,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,sales_tax,be,45300.0,45300.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,sales_tax,actuals,9883.97,9883.97,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,sales_tax,pct_current,21.82,21.82,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,sales_tax,pct_prev,21.81,21.81,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,state_excise,be,63000.0,63000.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,state_excise,actuals,18583.2,18583.2,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,state_excise,pct_current,29.5,29.5,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,state_excise,pct_prev,26.99,26.99,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,union_taxes_share,be,,180885.02,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,union_taxes_share,actuals,,38467.33,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,union_taxes_share,pct_current,,21.27,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,union_taxes_share,pct_prev,,27.57,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,other_taxes,be,17500.0,17500.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,other_taxes,actuals,4573.49,4573.49,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,other_taxes,pct_current,26.13,26.13,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,other_taxes,pct_prev,23.6,23.6,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,non_tax_revenue,be,24603.85,24603.85,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,non_tax_revenue,actuals,3870.5,3870.5,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,non_tax_revenue,pct_current,15.73,15.73,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,non_tax_revenue,pct_prev,14.74,14.74,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,grants_in_aid,be,87914.87,87914.87,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,grants_in_aid,actuals,6561.9,6561.9,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,grants_in_aid,pct_current,7.46,7.46,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,grants_in_aid,pct_prev,8.5,8.5,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,capital_receipts,be,,94641.97,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,capital_receipts,actuals,,12411.49,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,capital_receipts,pct_current,,13.11,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,capital_receipts,pct_prev,,4.82,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,recovery_loans,be,3242.17,3242.17,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,recovery_loans,actuals,20.07,20.07,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,recovery_loans,pct_current,0.62,0.62,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,recovery_loans,pct_prev,8.45,8.45,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,borrowings,be,,91399.8,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,borrowings,actuals,,12391.42,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,borrowings,pct_current,,13.56,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,borrowings,pct_prev,,4.7,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,total_receipts,be,,757332.9,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,total_receipts,actuals,,160195.2,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,total_receipts,pct_current,,21.15,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,total_receipts,pct_prev,,21.21,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_expenditure,be,,583174.57,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_expenditure,actuals,,140808.72,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_expenditure,pct_current,,24.15,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_expenditure,pct_prev,,23.97,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,interest_payments,be,64095.95,64095.95,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,interest_payments,actuals,13455.21,13455.21,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,interest_payments,pct_current,20.99,20.99,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,interest_payments,pct_prev,24.32,24.32,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,salaries_wages,be,103688.86,103688.86,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,salaries_wages,actuals,25233.47,25233.47,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,salaries_wages,pct_current,24.34,24.34,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,salaries_wages,pct_prev,24.57,24.57,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,pension,be,89884.39,89884.39,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,pension,actuals,27330.62,27330.62,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,pension,pct_current,30.41,30.41,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,pension,pct_prev,28.51,28.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,subsidy,be,35131.24,35131.24,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,subsidy,actuals,9233.35,9233.35,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,subsidy,pct_current,26.28,26.28,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,subsidy,pct_prev,24.24,24.24,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,capital_expenditure,be,,165242.91,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,capital_expenditure,actuals,,18758.97,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,capital_expenditure,pct_current,,11.35,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,capital_expenditure,pct_prev,,11.49,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,total_expenditure,be,,748417.48,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,total_expenditure,actuals,,159567.69,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,total_expenditure,pct_current,,21.32,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,total_expenditure,pct_prev,,21.07,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,loans_advances_disbursed,be,,8915.42,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,loans_advances_disbursed,actuals,,627.5,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,loans_advances_disbursed,pct_current,,7.04,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,loans_advances_disbursed,pct_prev,,32.06,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_surplus_deficit,be,,79516.36,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_surplus_deficit,actuals,,6974.99,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_surplus_deficit,pct_current,,8.77,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,revenue_surplus_deficit,pct_prev,,23.96,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,fiscal_deficit,be,,-91399.8,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,fiscal_deficit,actuals,,-12391.41,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,fiscal_deficit,pct_current,,13.56,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,fiscal_deficit,pct_prev,,4.7,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,primary_deficit,be,,-27303.85,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,primary_deficit,actuals,,1063.8,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,primary_deficit,pct_current,,-3.9,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
Uttar Pradesh,primary_deficit,pct_prev,,-18.7,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-July-2025-068a46d35414a36-03282461.pdf
West Bengal,revenue_receipts,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,revenue_receipts,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,revenue_receipts,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,revenue_receipts,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,tax_revenue,be,219542.44,219542.44,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,tax_revenue,actuals,168684.51,168684.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,tax_revenue,pct_current,76.83,76.83,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,tax_revenue,pct_prev,81.63,81.63,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,sgst,be,49771.98,49771.98,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,sgst,actuals,37725.77,37725.77,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,sgst,pct_current,75.8,75.8,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,sgst,pct_prev,78.35,78.35,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,stamps_registration,be,10099.71,10099.71,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,stamps_registration,actuals,7818.57,7818.57,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,stamps_registration,pct_current,77.41,77.41,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,stamps_registration,pct_prev,94.15,94.15,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,land_revenue,be,5011.5,5011.5,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,land_revenue,actuals,3116.68,3116.68,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,land_revenue,pct_current,62.19,62.19,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,land_revenue,pct_prev,79.21,79.21,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,sales_tax,be,13905.0,13905.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,sales_tax,actuals,9870.89,9870.89,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,sales_tax,pct_current,70.99,70.99,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,sales_tax,pct_prev,70.98,70.98,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,state_excise,be,22550.33,22550.33,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,state_excise,actuals,17225.37,17225.37,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,state_excise,pct_current,76.39,76.39,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,state_excise,pct_prev,72.42,72.42,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,union_taxes_share,be,,106998.64,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,union_taxes_share,actuals,,85744.68,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,union_taxes_share,pct_current,,80.14,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,union_taxes_share,pct_prev,,86.99,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,other_taxes,be,11205.28,11205.28,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,other_taxes,actuals,7182.55,7182.55,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,other_taxes,pct_current,64.1,64.1,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,other_taxes,pct_prev,72.53,72.53,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,non_tax_revenue,be,,9360.41,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,non_tax_revenue,actuals,,3296.55,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,non_tax_revenue,pct_current,,35.22,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,non_tax_revenue,pct_prev,,44.36,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,grants_in_aid,be,37157.57,37157.57,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,grants_in_aid,actuals,8798.14,8798.14,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
West Bengal,grants_in_aid,pct_current,23.68,23.68,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-for-the-month-of-January-2026-0699822731819f3-55111354.pdf
